dataset,source_stage,model_class,model_block,family,model_id,benchmark_id,formula_name,formula_label,site_branch,interaction_branch,horizon_year,threshold,metric_domain,metric_name,metric_value,metric_lower,metric_upper,reporting_status,reporting_note,support_label,support_priority,primary_supported_flag,interpretation_note,risk_set_size,event_count_by_horizon,known_nonevent_by_horizon,max_followup_year,instability_marker,model_class_label,model_display_label
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,1,NA,horizon_summary,brier_score,0.137703829261907,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,1,NA,horizon_summary,calibration_intercept_free,0.379381244695534,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,1,NA,horizon_summary,calibration_intercept_offset,0.0712180006239464,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,1,NA,horizon_summary,calibration_slope,1.19225769299802,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,1,NA,horizon_summary,mean_calibration_difference,-0.00124510644729847,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,1,NA,horizon_summary,scaled_brier_score,0.0234216368046425,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,1,NA,horizon_summary,time_dependent_auc,0.673279382693934,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,1,NA,integrated_summary,restricted_integrated_brier_score,0.15868534473723,NA,NA,reported,Stage 5 integrated_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,1,NA,time_range_discrimination,harrell_c,0.571830985915493,NA,NA,reported,Stage 5 time_range_discrimination,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,1,NA,time_range_discrimination,uno_c,0.586805425933158,NA,NA,reported,Stage 5 time_range_discrimination,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,2,NA,horizon_summary,brier_score,0.179666860212552,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,2,NA,horizon_summary,calibration_intercept_free,5.25677313520185,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,2,NA,horizon_summary,calibration_intercept_offset,0.13988298929602,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,2,NA,horizon_summary,calibration_slope,6.03933314124857,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,2,NA,horizon_summary,mean_calibration_difference,-0.00922504969708032,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,2,NA,horizon_summary,scaled_brier_score,0.142508744079729,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,2,NA,horizon_summary,time_dependent_auc,0.735777565270286,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,3,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,3,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,3,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,3,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,3,NA,horizon_summary,mean_calibration_difference,-0.00922504969708032,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,3,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,3,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,4,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,4,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,4,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,4,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,4,NA,horizon_summary,mean_calibration_difference,-0.00922504969708032,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,4,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,4,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,5,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,5,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,5,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,5,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,5,NA,horizon_summary,mean_calibration_difference,-0.00922504969708032,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,5,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,5,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,6,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,6,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,6,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,6,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,6,NA,horizon_summary,mean_calibration_difference,-0.00922504969708032,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,6,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,6,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,7,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,7,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,7,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,7,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,7,NA,horizon_summary,mean_calibration_difference,-0.00922504969708032,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,7,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,7,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,8,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,8,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,8,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,8,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,8,NA,horizon_summary,mean_calibration_difference,-0.00922504969708032,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,8,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,8,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,9,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,9,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,9,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,9,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,9,NA,horizon_summary,mean_calibration_difference,-0.00922504969708032,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,9,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,9,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,10,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,10,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,10,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,10,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,10,NA,horizon_summary,mean_calibration_difference,-0.00922504969708032,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,10,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,10,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,exponential,PNU__base__exponential,NA,base,Base,site_free,no_age_sex_interaction,1,NA,horizon_summary,brier_score,0.139104802013796,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__base__exponential,NA,base,Base,site_free,no_age_sex_interaction,1,NA,horizon_summary,calibration_intercept_free,-0.282829706117754,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__base__exponential,NA,base,Base,site_free,no_age_sex_interaction,1,NA,horizon_summary,calibration_intercept_offset,-0.179372145213889,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
