dataset,formula_name,formula_label,site_branch,interaction_branch,source_stage,model_class,model_class_label,family,model_id,benchmark_id,model_display_label,risk_year_1,risk_year_2,risk_year_3,risk_year_4,risk_year_5,risk_year_6,risk_year_7,risk_year_8,risk_year_9,risk_year_10,risk_lower_year_1,risk_lower_year_2,risk_lower_year_3,risk_lower_year_4,risk_lower_year_5,risk_lower_year_6,risk_lower_year_7,risk_lower_year_8,risk_lower_year_9,risk_lower_year_10,risk_upper_year_1,risk_upper_year_2,risk_upper_year_3,risk_upper_year_4,risk_upper_year_5,risk_upper_year_6,risk_upper_year_7,risk_upper_year_8,risk_upper_year_9,risk_upper_year_10,survival_year_1,survival_year_2,survival_year_3,survival_year_4,survival_year_5,survival_year_6,survival_year_7,survival_year_8,survival_year_9,survival_year_10,survival_lower_year_1,survival_lower_year_2,survival_lower_year_3,survival_lower_year_4,survival_lower_year_5,survival_lower_year_6,survival_lower_year_7,survival_lower_year_8,survival_lower_year_9,survival_lower_year_10,survival_upper_year_1,survival_upper_year_2,survival_upper_year_3,survival_upper_year_4,survival_upper_year_5,survival_upper_year_6,survival_upper_year_7,survival_upper_year_8,survival_upper_year_9,survival_upper_year_10,support_label_year_1,support_label_year_2,support_label_year_3,support_label_year_4,support_label_year_5,support_label_year_6,support_label_year_7,support_label_year_8,support_label_year_9,support_label_year_10,reporting_status_year_1,reporting_status_year_2,reporting_status_year_3,reporting_status_year_4,reporting_status_year_5,reporting_status_year_6,reporting_status_year_7,reporting_status_year_8,reporting_status_year_9,reporting_status_year_10,risk_set_size_year_1,risk_set_size_year_2,risk_set_size_year_3,risk_set_size_year_4,risk_set_size_year_5,risk_set_size_year_6,risk_set_size_year_7,risk_set_size_year_8,risk_set_size_year_9,risk_set_size_year_10
SNU,base,Base,site_free,no_age_sex_interaction,Stage 5,no_cure,No-cure,exponential,SNU__base__exponential,NA,No-cure: exponential,0.050565107553482674,0.0985570663179486,0.14410772579845363,0.18734212875524706,0.22837886544659755,0.2673304092758242,0.3043034348277273,0.3393991192269052,0.37271342770059224,0.4043373841814879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9494348924465174,0.9014429336820514,0.8558922742015463,0.812657871244753,0.7716211345534024,0.7326695907241758,0.6956965651722726,0.6606008807730948,0.6272865722994078,0.5956626158185121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 5,no_cure,No-cure,loglogistic,SNU__base__loglogistic,NA,No-cure: loglogistic,0.07805734820506195,0.1254279221627843,0.16331327587694855,0.19542660046469412,0.2234715846991489,0.24842929165837063,0.2709356361207554,0.2914343812911341,0.31025131605618583,0.3276346707434919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9219426517949381,0.8745720778372157,0.8366867241230515,0.8045733995353058,0.7765284153008511,0.7515707083416294,0.7290643638792446,0.7085656187088659,0.6897486839438142,0.6723653292565082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 5,no_cure,No-cure,lognormal,SNU__base__lognormal,NA,No-cure: lognormal,0.08417110827460085,0.1325529402997537,0.16840856317118516,0.19731320882079173,0.22167667333136135,0.24279937410263983,0.26147519670292774,0.27822923368690167,0.2934290658965834,0.3073431753593254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915828891725399,0.8674470597002463,0.8315914368288149,0.8026867911792083,0.7783233266686387,0.7572006258973601,0.7385248032970723,0.7217707663130983,0.7065709341034165,0.6926568246406746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 5,no_cure,No-cure,weibull,SNU__base__weibull,NA,No-cure: weibull,0.07674164119238308,0.12267938109504281,0.16033330123199946,0.1930753301704414,0.22237284767146537,0.24904376728316546,0.2736074555132418,0.29642186266747544,0.31774805491085567,0.3377845100932886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9232583588076169,0.8773206189049572,0.8396666987680005,0.8069246698295586,0.7776271523285346,0.7509562327168345,0.7263925444867583,0.7035781373325245,0.6822519450891443,0.6622154899067114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_aft_sensitivity,NA,Cure MLE: other,0.0722201333973845,0.117589562445344,0.16358059870914,0.197386458621197,0.225095251176728,0.251566026834673,0.271956870761115,0.292406781235933,0.304062853080813,0.309595194040246,0.0393259842032684,0.0770909458005278,0.110991798303671,0.137313595346068,0.156351938475462,0.174426535392722,0.186732114281521,0.20093718998442,0.206295293062688,0.208707032330644,0.11317175327427,0.167504918059679,0.222896088793639,0.260183905628752,0.291789080526189,0.321252557103176,0.351014242205232,0.40095575066396,0.428205045609621,0.445000681201386,0.927779866602616,0.882410437554656,0.83641940129086,0.802613541378803,0.774904748823272,0.748433973165326,0.728043129238885,0.707593218764067,0.695937146919187,0.690404805959754,0.88682824672573,0.832495081940321,0.777103911206361,0.739816094371248,0.708210919473811,0.678747442896824,0.648985757794768,0.59904424933604,0.571794954390379,0.554999318798614,0.9606740157967316,0.9229090541994722,0.889008201696329,0.862686404653932,0.843648061524538,0.825573464607278,0.813267885718479,0.79906281001558,0.793704706937312,0.791292967669356,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_coxlatency,NA,Cure MLE: other,0.0702049568291835,0.118762138835705,0.167028196709255,0.181056185514149,0.207844924308662,0.244325572343216,0.244325572343216,0.351374629555212,0.351374629555212,0.351374629555212,0.0355509355515016,0.0725543940099602,0.11223095909231,0.122514413488084,0.144296718030349,0.171391202593542,0.171391202593542,0.216606637537454,0.216606637537454,0.216606637537454,0.107598160176195,0.168293669062154,0.219895175060244,0.23961094139228,0.277403903831528,0.325480602349243,0.325480602349243,0.52630183117215,0.52630183117215,0.52630183117215,0.929795043170816,0.881237861164295,0.832971803290745,0.818943814485851,0.792155075691338,0.755674427656784,0.755674427656784,0.648625370444788,0.648625370444788,0.648625370444788,0.8924018398238049,0.831706330937846,0.780104824939756,0.76038905860772,0.722596096168472,0.6745193976507571,0.6745193976507571,0.47369816882785,0.47369816882785,0.47369816882785,0.9644490644484984,0.9274456059900398,0.88776904090769,0.877485586511916,0.8557032819696511,0.828608797406458,0.828608797406458,0.783393362462546,0.783393362462546,0.783393362462546,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_exp,NA,Cure MLE: other,0.0705992647207217,0.12397944041204,0.165871166682933,0.199563657350148,0.227151234705469,0.250054989346819,0.269281858431516,0.285568900994742,0.299469826681118,0.31140963257251,0.0471007312117802,0.0866216671383947,0.118775300026958,0.145577458169846,0.164493101126244,0.180205417815391,0.188711030094099,0.197133243129881,0.204722882993933,0.209040767924827,0.104686798717367,0.17245228312708,0.222324690083462,0.260655956363484,0.295264741640606,0.323619154745972,0.349859701468185,0.371370017269869,0.393873503793034,0.417380127735242,0.929400735279278,0.87602055958796,0.834128833317067,0.800436342649852,0.772848765294531,0.74994501065318,0.730718141568484,0.714431099005258,0.700530173318882,0.68859036742749,0.895313201282633,0.82754771687292,0.777675309916538,0.739344043636516,0.704735258359394,0.676380845254028,0.650140298531815,0.6286299827301309,0.606126496206966,0.582619872264758,0.9528992687882198,0.9133783328616053,0.881224699973042,0.854422541830154,0.835506898873756,0.819794582184609,0.8112889699059009,0.802866756870119,0.7952771170060671,0.790959232075173,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_llogis,NA,Cure MLE: other,0.0777324665102951,0.125041946203079,0.162775915909096,0.194670402356855,0.22245031116597,0.247111806953983,0.269301351035782,0.289470142881831,0.30794928385937,0.324990843685015,0.0464431296576956,0.0874863144193826,0.119038903748798,0.142867013955093,0.161306196599761,0.175828690264647,0.190227420970884,0.201964554581442,0.209547847837632,0.215565857677094,0.11568083613564,0.173360928768547,0.218518910694794,0.254389267262053,0.289123388341169,0.3185209577274,0.343171401983552,0.364812524225517,0.385594706995859,0.403932410131486,0.922267533489705,0.874958053796921,0.837224084090904,0.805329597643145,0.77754968883403,0.752888193046017,0.730698648964218,0.710529857118169,0.69205071614063,0.675009156314985,0.88431916386436,0.826639071231453,0.781481089305206,0.745610732737947,0.710876611658831,0.6814790422726,0.656828598016448,0.635187475774483,0.614405293004141,0.5960675898685139,0.9535568703423044,0.9125136855806174,0.880961096251202,0.8571329860449071,0.838693803400239,0.824171309735353,0.809772579029116,0.798035445418558,0.790452152162368,0.784434142322906,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_lnorm,NA,Cure MLE: other,0.083881792702155,0.13194236168123,0.167468579505003,0.196051551855963,0.220105149884601,0.240930563929401,0.259321360069466,0.275801943106112,0.29073910671109,0.30440055176927,0.0510059518829248,0.0918955140576738,0.120416742140318,0.142988459302492,0.161624383972576,0.174211639774446,0.185422725885527,0.194997201199831,0.203529513925193,0.211247198019807,0.122384882627822,0.182037063781258,0.221888745254402,0.255300079326323,0.284351327620296,0.309576615527047,0.331229505046539,0.350258156735616,0.367306187473632,0.383268006176563,0.916118207297845,0.86805763831877,0.832531420494997,0.803948448144037,0.7798948501154,0.759069436070599,0.740678639930534,0.724198056893888,0.70926089328891,0.69559944823073006,0.877615117372178,0.8179629362187419,0.778111254745598,0.7446999206736771,0.715648672379704,0.690423384472953,0.668770494953461,0.649741843264384,0.632693812526368,0.616731993823437,0.9489940481170752,0.9081044859423262,0.879583257859682,0.8570115406975081,0.838375616027424,0.825788360225554,0.814577274114473,0.805002798800169,0.796470486074807,0.788752801980193,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_weibull,NA,Cure MLE: other,0.0779718912046982,0.126227626820855,0.164189893754084,0.195765634907277,0.222822503050656,0.246459267551168,0.267396204174833,0.286138552001766,0.303057699299734,0.318436237266229,0.0461033945605693,0.0868948182449375,0.118754555999439,0.142456122251121,0.162128209160646,0.179462107891631,0.189352390311008,0.201160118054888,0.20990378317626,0.2150905723405,0.112337500165906,0.174289440920669,0.21999443847405,0.258622115494714,0.291644076592818,0.320423261646562,0.345032764262936,0.368607212848699,0.389570688686007,0.408992921741171,0.922028108795302,0.873772373179145,0.835810106245916,0.804234365092723,0.777177496949344,0.753540732448832,0.732603795825167,0.713861447998234,0.696942300700266,0.681563762733771,0.887662499834094,0.825710559079331,0.78000556152595,0.7413778845052861,0.708355923407182,0.679576738353438,0.654967235737064,0.631392787151301,0.6104293113139929,0.591007078258829,0.9538966054394307,0.9131051817550625,0.881245444000561,0.857543877748879,0.837871790839354,0.820537892108369,0.810647609688992,0.798839881945112,0.79009621682374,0.7849094276595,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_coxph,NA,Cure MLE: other,0.0725898769240369,0.121356390229578,0.168878827262067,0.18334054637198,0.210749966520411,0.246784352664077,0.246784352664077,0.325513089135722,0.325513089135722,0.325513089135722,0.0373853930346979,0.0753179518373887,0.111824449632802,0.125247927014711,0.146048044243967,0.174852328843334,0.174852328843334,0.208275248303642,0.208275248303642,0.208275248303642,0.109404296502552,0.170158871009028,0.221414326669792,0.242148684123948,0.281248420209909,0.327290688357959,0.327290688357959,0.456464732729117,0.456464732729117,0.456464732729117,0.927410123075963,0.878643609770422,0.831121172737933,0.81665945362802,0.789250033479589,0.75321564733592306,0.75321564733592306,0.674486910864278,0.674486910864278,0.674486910864278,0.890595703497448,0.829841128990972,0.778585673330208,0.757851315876052,0.718751579790091,0.6727093116420411,0.6727093116420411,0.5435352672708831,0.5435352672708831,0.5435352672708831,0.9626146069653021,0.9246820481626113,0.888175550367198,0.874752072985289,0.853951955756033,0.825147671156666,0.825147671156666,0.791724751696358,0.791724751696358,0.791724751696358,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_exp,NA,Cure MLE: other,0.0505651026568127,0.0985570570341305,0.144107712596915,0.187342112068149,0.228378845671478,0.26733038677806,0.304303409942831,0.339399092262672,0.372713398939097,0.404337353880952,0.0361370213206039,0.0709069497268731,0.104363829398986,0.136379139473551,0.167336226829112,0.197196304692395,0.225359926263187,0.252310709108599,0.277956888509637,0.30306659076324,0.0695074484484202,0.1341102268847,0.19386092807992,0.249037134911436,0.299703915866096,0.346949028143322,0.391571569423332,0.430633975802269,0.468256998070517,0.503874693588654,0.949434897343187,0.90144294296587,0.855892287403085,0.812657887931851,0.771621154328522,0.73266961322194,0.695696590057169,0.660600907737328,0.627286601060903,0.595662646119048,0.9304925515515798,0.8658897731153,0.80613907192008,0.750962865088564,0.700296084133904,0.6530509718566779,0.6084284305766681,0.569366024197731,0.531743001929483,0.496125306411346,0.9638629786793961,0.9290930502731269,0.895636170601014,0.863620860526449,0.832663773170888,0.802803695307605,0.774640073736813,0.747689290891401,0.7220431114903629,0.6969334092367601,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_llogis,NA,Cure MLE: other,0.078057347823686,0.125427903076445,0.163313238663345,0.195426546696477,0.223471516003744,0.248429209532857,0.270935541898918,0.291434276150117,0.310251201033316,0.327634546754389,0.0471745715698349,0.0849487431797458,0.114837718247718,0.141712487139498,0.163781314122125,0.182396434480855,0.199519274225595,0.215944636387951,0.229326747009862,0.242852351981252,0.111919036924586,0.169674206864953,0.215167862960593,0.253859693668667,0.291240568655438,0.323094672882897,0.349469346177719,0.375042573384645,0.398629327496533,0.420213538239094,0.921942652176314,0.874572096923555,0.836686761336655,0.804573453303523,0.776528483996256,0.751570790467143,0.729064458101082,0.708565723849883,0.689748798966684,0.672365453245611,0.888080963075414,0.830325793135047,0.784832137039407,0.746140306331333,0.708759431344562,0.676905327117103,0.650530653822281,0.624957426615355,0.601370672503467,0.579786461760906,0.9528254284301652,0.9150512568202542,0.885162281752282,0.858287512860502,0.8362186858778751,0.817603565519145,0.800480725774405,0.784055363612049,0.770673252990138,0.757147648018748,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_lnorm,NA,Cure MLE: other,0.0841710846320578,0.132552885924359,0.168408484584842,0.197313110472075,0.221676558379339,0.242799244901559,0.261475055074753,0.278229081083383,0.293428903501378,0.30734300415556,0.0492773010123384,0.0894519444233937,0.119797558726298,0.144072903424049,0.162767051054209,0.179192753568464,0.193921435240619,0.206873211094638,0.218317142670305,0.229311788620049,0.118159252909233,0.178375996963287,0.221273474596,0.255315579305497,0.286657930617131,0.314697195578173,0.337378101107066,0.357503746966788,0.375585769679357,0.39167951417434,0.915828915367942,0.867447114075641,0.831591515415158,0.802686889527925,0.778323441620661,0.757200755098441,0.738524944925247,0.721770918916617,0.706571096498622,0.69265699584444,0.881840747090767,0.821624003036713,0.778726525404,0.744684420694503,0.7133420693828689,0.685302804421827,0.662621898892934,0.642496253033212,0.624414230320643,0.60832048582566,0.9507226989876616,0.9105480555766063,0.880202441273702,0.855927096575951,0.837232948945791,0.820807246431536,0.806078564759381,0.793126788905362,0.781682857329695,0.770688211379951,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_weibull,NA,Cure MLE: other,0.0767416750677816,0.122679407817923,0.160333315936377,0.193075331259647,0.222372834667889,0.249043740205009,0.273607414625841,0.296421808365912,0.317747987658473,0.337784430387202,0.0467356353646896,0.0833602607208814,0.113303855592366,0.140269922609864,0.163673424050965,0.183132235743428,0.201715837603077,0.218380239925039,0.23449826852342,0.248246131058714,0.109281668201343,0.166372186682832,0.210414913293288,0.251516965263802,0.28962818414436,0.323915397913354,0.356301620457421,0.384846481214747,0.411960425628076,0.438386263515423,0.923258324932218,0.877320592182077,0.839666684063623,0.806924668740353,0.777627165332111,0.750956259794991,0.726392585374159,0.703578191634088,0.682252012341527,0.662215569612798,0.890718331798657,0.833627813317168,0.789585086706712,0.7484830347361979,0.71037181585564,0.676084602086646,0.643698379542579,0.615153518785253,0.588039574371924,0.561613736484577,0.9532643646353104,0.9166397392791186,0.886696144407634,0.859730077390136,0.836326575949035,0.816867764256572,0.798284162396923,0.781619760074961,0.76550173147658,0.751753868941286,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L0-E,NA,Bayesian cure: other,0.0603029981048956,0.111714319235973,0.156163781501927,0.195009373907932,0.229250454517894,0.259646405571857,0.286788722815076,0.311147481117191,0.333102590338423,0.352965522429576,0.0403565665028061,0.078249531077109,0.11408834899758,0.144646681043591,0.168044792652774,0.192084883563874,0.210370003476346,0.222389132733485,0.233156811052023,0.237853641267774,0.0876359132989695,0.153512478330312,0.205681127265916,0.24778685742667,0.288980768271613,0.327474287775138,0.363991887887202,0.399137272962991,0.431405239052549,0.460662729198304,0.939697001895104,0.888285680764027,0.843836218498073,0.804990626092068,0.770749545482106,0.740353594428143,0.713211277184924,0.688852518882809,0.666897409661577,0.647034477570424,0.912364086701031,0.846487521669689,0.794318872734084,0.75221314257333,0.711019231728388,0.672525712224862,0.636008112112798,0.600862727037009,0.568594760947451,0.539337270801696,0.959643433497193,0.921750468922891,0.885911651002419,0.855353318956409,0.831955207347227,0.807915116436127,0.789629996523654,0.777610867266515,0.766843188947976,0.762146358732227,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L0-LL,NA,Bayesian cure: other,0.0832581914777788,0.130792899515696,0.167429200290856,0.197545681082469,0.223163509629892,0.245441988289663,0.265125626725615,0.282727687134211,0.298619854484155,0.313081267798766,0.0529111563222414,0.0920999373495495,0.123962491395819,0.14758435841228,0.165860657467626,0.182666476763784,0.19722797917765,0.210277434109344,0.22222381133494,0.232836718284745,0.12345386739152,0.176340262806869,0.219458721558727,0.253463883247712,0.283919823626844,0.310653631073848,0.337280546951529,0.361296070828084,0.383167855483852,0.402579203770993,0.916741808522221,0.869207100484304,0.832570799709144,0.802454318917531,0.776836490370108,0.754558011710337,0.734874373274385,0.717272312865789,0.701380145515845,0.686918732201234,0.87654613260848,0.823659737193132,0.780541278441273,0.746536116752289,0.716080176373155,0.689346368926152,0.662719453048471,0.638703929171916,0.616832144516148,0.597420796229007,0.947088843677759,0.90790006265045,0.876037508604182,0.85241564158772,0.834139342532373,0.817333523236216,0.80277202082235,0.789722565890657,0.77777618866506,0.767163281715255,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L0-LN,NA,Bayesian cure: other,0.0892533143982197,0.137043207718292,0.17138757387879,0.198453753278835,0.220855139555508,0.239980356331749,0.256666015052132,0.27145904542991,0.284738305514266,0.29677786512675,0.0596417150664804,0.0982738719256807,0.126211326447161,0.147543669655646,0.166418745577135,0.182212652291612,0.19418399608491,0.203875955940245,0.212300433621583,0.220835109394987,0.125424760951555,0.183028511342075,0.222755703136436,0.258970655475696,0.286988395064823,0.313054428242955,0.334182679141911,0.353349537228834,0.36915503390523,0.383922750273841,0.91074668560178,0.862956792281708,0.82861242612121,0.801546246721165,0.779144860444492,0.760019643668251,0.743333984947868,0.72854095457009,0.715261694485734,0.70322213487325,0.874575239048445,0.816971488657925,0.777244296863563,0.741029344524305,0.713011604935178,0.686945571757045,0.665817320858089,0.646650462771166,0.63084496609477,0.616077249726159,0.94035828493352,0.90172612807432,0.873788673552839,0.852456330344354,0.833581254422865,0.817787347708388,0.80581600391509,0.796124044059755,0.787699566378417,0.779164890605013,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,163,134,117,103,64,30,22,16,3,1
SNU,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L0-W,NA,Bayesian cure: other,0.0814573832839472,0.127479887492937,0.164275027482851,0.195565154451381,0.222985640534236,0.247458590105991,0.26957585268855,0.289749084588778,0.30828073445738,0.325402021508525,0.0486941000992836,0.0857545818285226,0.118746173353241,0.14626784830843,0.168271889400533,0.185187578831168,0.200256669267999,0.213778433761368,0.226045308976622,0.237246273423456,0.120625393714412,0.17255824264178,0.214441071343853,0.255520824064683,0.289264356725271,0.322274214524317,0.351543156618096,0.379399566290824,0.404942618584603,0.429680501236465,0.918542616716053,0.872520112507063,0.835724972517149,0.804434845548619,0.777014359465764,0.752541409894009,0.73042414731145,0.710250915411222,0.69171926554262,0.674597978491475,0.879374606285588,0.827441757358221,0.785558928656146,0.744479175935317,0.710735643274729,0.677725785475684,0.648456843381904,0.620600433709176,0.595057381415397,0.570319498763535,0.951305899900717,0.914245418171477,0.881253826646758,0.85373215169157,0.831728110599468,0.814812421168831,0.799743330732001,0.786221566238632,0.773954691023377,0.76275372657654406,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,163,134,117,103,64,30,22,16,3,1
SNU,benchmark,benchmark,benchmark,benchmark,Stage 7,frequentist_cure,Frequentist cure,other,benchmark_km,NA,Cure MLE: other,0.072754024618998,0.121529108288135,0.168970732405454,0.183430032848949,0.210810090919103,0.247208786935412,0.247208786935412,0.326449967258001,0.326449967258001,0.326449967258001,0.0373344642955167,0.0754789015438947,0.114759774740193,0.125569101112513,0.147096425762136,0.175938471878909,0.175938471878909,0.208101670463618,0.208101670463618,0.208101670463618,0.110443987422313,0.172020405823484,0.221910120465728,0.242633089885046,0.28162046098336,0.332298398409917,0.332298398409917,0.46666566646195,0.46666566646195,0.46666566646195,0.927245975381002,0.878470891711865,0.831029267594546,0.816569967151051,0.789189909080897,0.752791213064588,0.752791213064588,0.673550032741999,0.673550032741999,0.673550032741999,0.889556012577687,0.827979594176516,0.778089879534272,0.757366910114954,0.71837953901664,0.667701601590083,0.667701601590083,0.53333433353805,0.53333433353805,0.53333433353805,0.9626655357044833,0.9245210984561053,0.8852402252598071,0.874430898887487,0.852903574237864,0.824061528121091,0.824061528121091,0.791898329536382,0.791898329536382,0.791898329536382,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
SNU,interaction,Interaction,site_free,no_age_sex_interaction,Stage 3,km_benchmark,KM benchmark,KM,km_overall,km_overall,KM: Overall KM benchmark,0.072754024618998,0.121529108288135,0.16897073240545396,0.183430032848949,0.210810090919103,0.247208786935412,0.247208786935412,0.326449967258001,0.326449967258001,0.326449967258001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927245975381002,0.8784708917118651,0.831029267594546,0.816569967151051,0.789189909080897,0.752791213064588,0.752791213064588,0.6735500327419991,0.6735500327419991,0.6735500327419991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,163,134,117,103,64,30,22,16,3,1
