dataset,model_id,latency_family,formula_anchor,horizon_year,horizon_support_label,meanRisk_Bayes_mean,meanRisk_Bayes_q025,meanRisk_Bayes_q50,meanRisk_Bayes_q975,meanSurvival_mean,meanSurvival_q025,meanSurvival_q50,meanSurvival_q975,meanSusceptibleSurvival_mean,meanSusceptibleSurvival_q025,meanSusceptibleSurvival_q50,meanSusceptibleSurvival_q975,meanHazard_mean,meanHazard_q025,meanHazard_q50,meanHazard_q975,cohort_mean_cure_fraction_mean,cohort_mean_cure_fraction_q025,cohort_mean_cure_fraction_q50,cohort_mean_cure_fraction_q975,support_priority,cohort_reporting_status,cohort_reporting_note,admissible_flag,admissibility_reasons,screening_flag,screening_detail,fit_reused_flag
merged,MERGED-Isite-L0S0-E,exponential,base,1,primary-supported,0.0908927629168415,0.0631868664131833,0.0909684285991459,0.124080400148591,0.909107237083159,0.875919599851409,0.909031571400855,0.936813133586816,0.772968306981659,0.63855388093696,0.772148630627984,0.911491528457558,0.270640691650208,0.0927214296267452,0.263500492662683,0.469903320041366,0.5609105518199,0.240885102583452,0.594860227793332,0.729194318350653,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,2,primary-supported,0.157330846577309,0.115471991616352,0.15691841864296,0.203046772571608,0.842669153422691,0.796953227428392,0.84308158135704,0.884528008383648,0.610478748167702,0.413971045147929,0.606471459191926,0.830896715848915,0.270640691650208,0.0927214296267452,0.263500492662683,0.469903320041366,0.5609105518199,0.240885102583452,0.594860227793332,0.729194318350653,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,3,secondary,0.207486143246258,0.160877110905836,0.207923258733997,0.256435415494843,0.792513856753743,0.743564584505157,0.792076741266003,0.839122889094164,0.490431290559528,0.273419997153112,0.480312369228202,0.757500197496779,0.270640691650208,0.0927214296267452,0.263500492662683,0.469903320041366,0.5609105518199,0.240885102583452,0.594860227793332,0.729194318350653,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,4,secondary,0.24625886717655,0.19247162099222,0.245590678247014,0.302840822976328,0.75374113282345,0.697159177023672,0.754409321752986,0.80752837900778,0.39959647982525,0.181423351550777,0.387483668734521,0.690652041670239,0.270640691650208,0.0927214296267452,0.263500492662683,0.469903320041366,0.5609105518199,0.240885102583452,0.594860227793332,0.729194318350653,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,5,secondary,0.276806816480283,0.21491440319229,0.276244294605363,0.33846183158099,0.723193183519717,0.66153816841901,0.723755705394636,0.78508559680771,0.329514709836515,0.120057528970759,0.311165082236052,0.629761688590698,0.270640691650208,0.0927214296267452,0.263500492662683,0.469903320041366,0.5609105518199,0.240885102583452,0.594860227793332,0.729194318350653,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,6,projection,0.301257106547752,0.232118546685209,0.299811922454008,0.376382869766986,0.698742893452248,0.623617130233014,0.700188077545992,0.767881453314791,0.274549656564146,0.0803310895627176,0.252869928271543,0.578504452751965,0.270640691650208,0.0927214296267452,0.263500492662683,0.469903320041366,0.5609105518199,0.240885102583452,0.594860227793332,0.729194318350653,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,7,projection,0.321090421139959,0.243088629974786,0.318349766023517,0.406325956554477,0.678909578860041,0.593674043445523,0.68165023397648306,0.756911370025214,0.230827987253497,0.0537636324532834,0.207940316176905,0.532680999800015,0.270640691650208,0.0927214296267452,0.263500492662683,0.469903320041366,0.5609105518199,0.240885102583452,0.594860227793332,0.729194318350653,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,8,projection,0.33736507018017,0.250023553076693,0.332553863409257,0.435363517702164,0.66263492981983,0.564636482297835,0.667446136590742,0.749976446923307,0.195619725125209,0.0358615188046609,0.168492740669253,0.487210261853562,0.270640691650208,0.0927214296267452,0.263500492662683,0.469903320041366,0.5609105518199,0.240885102583452,0.594860227793332,0.729194318350653,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,9,projection,0.350854432387365,0.256304210776045,0.344639015262934,0.463086426696871,0.649145567612635,0.536913573303129,0.65536098473706506,0.743695789223955,0.166958900998219,0.0239896132777304,0.138151499689911,0.445689587320937,0.270640691650208,0.0927214296267452,0.263500492662683,0.469903320041366,0.5609105518199,0.240885102583452,0.594860227793332,0.729194318350653,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,10,projection,0.362134529933943,0.259946044805465,0.354525699653775,0.488732556823847,0.637865470066057,0.511267443176154,0.645474300346225,0.740053955194534,0.143403008114668,0.0161202828634152,0.112905725666082,0.409547095817699,0.270640691650208,0.0927214296267452,0.263500492662683,0.469903320041366,0.5609105518199,0.240885102583452,0.594860227793332,0.729194318350653,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,loglogistic,base,1,primary-supported,0.10695093165018,0.0738281836836858,0.107104269342672,0.145108037240487,0.89304906834982,0.854891962759514,0.892895730657328,0.926171816316314,0.852659508927231,0.738929882734029,0.861476659570894,0.913298904155822,0.109528454121529,0.0618530775704667,0.099179231299872,0.214445785763958,0.234388853391134,0.0108059697109069,0.220498166141253,0.566063498859797,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,loglogistic,base,2,primary-supported,0.160438638608601,0.120261505119648,0.159909831008494,0.208445703751254,0.839561361391399,0.791554296248746,0.840090168991506,0.879738494880352,0.779210269841692,0.625530884621603,0.792353340755757,0.863856948366518,0.0825872872957652,0.0455745092045654,0.0743507648314652,0.159127309513065,0.234388853391134,0.0108059697109069,0.220498166141253,0.566063498859797,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,loglogistic,base,3,secondary,0.199560106298934,0.151414139556838,0.198783027034291,0.253993076501524,0.800439893701065,0.746006923498476,0.80121697296571,0.848585860443163,0.725962484843014,0.540880124876629,0.740557766894162,0.828263376787251,0.0685098672633259,0.0369837408704701,0.0624608132981331,0.132780969900652,0.234388853391134,0.0108059697109069,0.220498166141253,0.566063498859797,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,loglogistic,base,4,secondary,0.230643047348637,0.175622016632841,0.229970436337213,0.291371834787824,0.769356952651363,0.708628165212176,0.770029563662788,0.82437798336716,0.683958678518326,0.484856630617337,0.699143284009994,0.79770691707447,0.0593316773130541,0.03163691318144,0.0541555405801291,0.114197325191946,0.234388853391134,0.0108059697109069,0.220498166141253,0.566063498859797,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,loglogistic,base,5,secondary,0.256442705619234,0.196852945271404,0.256115078564267,0.324087288704157,0.743557294380766,0.675912711295844,0.743884921435733,0.803147054728595,0.649298482458468,0.441564646114982,0.666995752087691,0.771201420113122,0.0527051432222985,0.0279374127174097,0.0485851148526862,0.101561267368143,0.234388853391134,0.0108059697109069,0.220498166141253,0.566063498859797,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,loglogistic,base,6,projection,0.278464732828051,0.213781734765194,0.279436460924876,0.352949630318409,0.721535267171949,0.647050369681591,0.720563539075124,0.786218265234806,0.619858020518266,0.404783430792374,0.637146803229605,0.748588400669655,0.0476241625240159,0.0250618630027609,0.0442518648179468,0.0915411846372897,0.234388853391134,0.0108059697109069,0.220498166141253,0.566063498859797,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,loglogistic,base,7,projection,0.297637708039965,0.224557151082679,0.298949838685927,0.376515384322435,0.702362291960035,0.623484615677564,0.701050161314073,0.775442848917321,0.594333257613897,0.373489325191319,0.612488223593225,0.729040934743552,0.0435685731204954,0.022811688499165,0.0408706422158856,0.0833786168522681,0.234388853391134,0.0108059697109069,0.220498166141253,0.566063498859797,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,loglogistic,base,8,projection,0.314580276330962,0.234541591028042,0.315938849712691,0.395718809831957,0.685419723669038,0.604281190168043,0.684061150287309,0.765458408971958,0.571859359639827,0.347157912311268,0.590863213117206,0.714509519931177,0.0402364474770422,0.0210018532938923,0.0379610027769111,0.0765754882271676,0.234388853391134,0.0108059697109069,0.220498166141253,0.566063498859797,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,loglogistic,base,9,projection,0.329727556776256,0.24790832513929,0.33183143343049,0.414498099391125,0.670272443223744,0.585501900608875,0.66816856656951,0.75209167486071,0.551830712034475,0.324642521949994,0.568541266771006,0.698863746357119,0.03743805268983,0.0195068146659514,0.0355480922831813,0.0708098084204894,0.234388853391134,0.0108059697109069,0.220498166141253,0.566063498859797,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,loglogistic,base,10,projection,0.343398217098274,0.25532855231652,0.345109365548615,0.431392226584136,0.656601782901726,0.568607773415864,0.654890634451385,0.74467144768348,0.533805602308454,0.305524306483732,0.549732490131274,0.686406698950856,0.0350470191501677,0.018246028300303,0.0332971601250928,0.065259623731761,0.234388853391134,0.0108059697109069,0.220498166141253,0.566063498859797,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,lognormal,base,1,primary-supported,0.112924418372386,0.0826330895187346,0.111850329104737,0.146382730506384,0.887075581627614,0.853617269493617,0.888149670895263,0.917366910481265,0.845707223331248,0.729965045147019,0.854751757361363,0.902706111429202,0.111970149018459,0.0648794659314685,0.101894167629933,0.215426180607361,0.227774813671689,0.0192664514802353,0.213386132052708,0.526165370969478,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,lognormal,base,2,primary-supported,0.166167961890522,0.127431276078928,0.166158305132902,0.205989629654971,0.833832038109478,0.79401037034503,0.833841694867099,0.872568723921073,0.773676414825807,0.617568303882773,0.787517447060277,0.854390740803008,0.078225103140473,0.0442408511798817,0.0712887318571633,0.152669505543847,0.227774813671689,0.0192664514802353,0.213386132052708,0.526165370969478,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,lognormal,base,3,secondary,0.203048425550158,0.155392128770585,0.203036133526382,0.249988791867047,0.796951574449842,0.750011208132953,0.796963866473618,0.844607871229415,0.724139408711862,0.545276388897403,0.739019659365655,0.817793715824805,0.0621931734238935,0.0343811963305623,0.057259919240181,0.121150155426703,0.227774813671689,0.0192664514802353,0.213386132052708,0.526165370969478,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,lognormal,base,4,secondary,0.231483274931988,0.17747089924328,0.232154995860472,0.283909511021887,0.768516725068012,0.716090488978113,0.767845004139527,0.82252910075672,0.686144769911261,0.494300164290108,0.701641893249203,0.791485362381522,0.0524319749425641,0.0285612113066495,0.048398763753293,0.102405894314435,0.227774813671689,0.0192664514802353,0.213386132052708,0.526165370969478,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,lognormal,base,5,secondary,0.254659330355754,0.198375957827994,0.255947597384573,0.309258896706425,0.745340669644246,0.690741103293575,0.744052402615427,0.801624042172006,0.655304062864136,0.451331661504782,0.673140760166695,0.772650493904344,0.0457318003357253,0.0246551880537226,0.0419662549191121,0.0892385542462583,0.227774813671689,0.0192664514802353,0.213386132052708,0.526165370969478,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,lognormal,base,6,projection,0.274216898834679,0.212963697084406,0.275692853795361,0.333912406436102,0.725783101165321,0.666087593563898,0.724307146204639,0.787036302915595,0.629367083245963,0.416634323080907,0.647074691426024,0.752875608342071,0.0407898356800296,0.0218308821349252,0.0373871303499452,0.0794929719323266,0.227774813671689,0.0192664514802353,0.213386132052708,0.526165370969478,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,lognormal,base,7,projection,0.291121906757221,0.225380207030326,0.292035664793444,0.354313757302232,0.708878093242779,0.645686242697768,0.707964335206556,0.774619792969674,0.60701310760805,0.387795728537069,0.624819786888346,0.737250605403458,0.0369644829511262,0.0196734280422002,0.0338625071578743,0.0719441219980565,0.227774813671689,0.0192664514802353,0.213386132052708,0.526165370969478,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,lognormal,base,8,projection,0.305994766173566,0.236522128237738,0.306999020023935,0.372949143088,0.694005233826434,0.627050856912,0.693000979976065,0.763477871762261,0.587396286926699,0.361051248470448,0.6047952478792,0.721939689466832,0.0338987536643246,0.0179614318729079,0.0311490199535595,0.0658935040572837,0.227774813671689,0.0192664514802353,0.213386132052708,0.526165370969478,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,lognormal,base,9,projection,0.319259137277489,0.246540657044401,0.319278801635671,0.389838390100152,0.680740862722511,0.610161609899848,0.680721198364329,0.753459342955599,0.569940503582188,0.337909801397814,0.58672107775812,0.709310764900139,0.0313764127377234,0.0165870019983477,0.0289143251977823,0.0609162884885893,0.227774813671689,0.0192664514802353,0.213386132052708,0.526165370969478,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,lognormal,base,10,projection,0.331217865495487,0.254764018524469,0.331317041998751,0.406914231253248,0.668782134504513,0.593085768746752,0.668682958001249,0.745235981475532,0.554234887336535,0.317719650949192,0.570893408138542,0.697791059211919,0.0292579921982747,0.0154637507777643,0.0269576102351212,0.0569104075080837,0.227774813671689,0.0192664514802353,0.213386132052708,0.526165370969478,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,weibull,base,1,primary-supported,0.104393427042439,0.0758619519531792,0.10402033683925101,0.138824881811635,0.895606572957561,0.861175118188365,0.895979663160748,0.924138048046821,0.83989540145243,0.698944283561709,0.856572844316419,0.913853728438689,0.123208429413301,0.059501282708452403,0.101300648877662,0.277265067283863,0.285860627429888,0.016527975702715,0.265740702563179,0.648540770519208,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,weibull,base,2,primary-supported,0.15720599011876,0.117909619572183,0.156944553743969,0.201738364737332,0.84279400988124,0.798261635262668,0.843055446256031,0.882090380427817,0.758895700876702,0.547571563591168,0.784965572776263,0.864710576831497,0.100273182895336,0.0463057172018087,0.0796885186621971,0.244369523523227,0.285860627429888,0.016527975702715,0.265740702563179,0.648540770519208,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,weibull,base,3,secondary,0.197253395911064,0.150959318703153,0.195858730133954,0.247708411608254,0.80274660408893606,0.752291588391746,0.804141269866045,0.849040681296846,0.698182157617955,0.440010193464009,0.728628671522686,0.825293180816723,0.0890810527632419,0.039587025304092,0.069347864524048,0.227360921257514,0.285860627429888,0.016527975702715,0.265740702563179,0.648540770519208,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,weibull,base,4,secondary,0.230005637133325,0.177950885898634,0.22880797762525,0.289343487241466,0.769994362866675,0.710656512758534,0.77119202237475,0.822049114101366,0.649097843126532,0.365111347203309,0.681776048701981,0.795747451683167,0.0819862892241449,0.0352281800763033,0.0631172568791444,0.218943844361745,0.285860627429888,0.016527975702715,0.265740702563179,0.648540770519208,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,weibull,base,5,secondary,0.257828198931369,0.201595807627945,0.256568909003288,0.323321419425897,0.742171801068631,0.676678580574103,0.743431090996712,0.798404192372055,0.607848957285215,0.310675732280927,0.645057722299223,0.771864224017824,0.0769182095465556,0.0324222248167989,0.0587514059900374,0.212057475938209,0.285860627429888,0.016527975702715,0.265740702563179,0.648540770519208,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,weibull,base,6,projection,0.28202826883733,0.219492896359879,0.280931677573785,0.354737470332241,0.71797173116267,0.645262529667759,0.719068322426215,0.780507103640122,0.572325888333427,0.25549900437884,0.612267857489948,0.748263238057215,0.0730378367434033,0.0302422535229921,0.0554231365488351,0.206476792773623,0.285860627429888,0.016527975702715,0.265740702563179,0.648540770519208,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,weibull,base,7,projection,0.303426224049933,0.234648083869259,0.301513185108874,0.383351331208324,0.696573775950067,0.616648668791676,0.698486814891126,0.76535191613074,0.541201970375246,0.208604552035104,0.580555423504426,0.725812282022193,0.0699285086679477,0.0281651635242768,0.0528048048981113,0.201873294382725,0.285860627429888,0.016527975702715,0.265740702563179,0.648540770519208,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,weibull,base,8,projection,0.322579409703149,0.250137343140857,0.320862497370737,0.410199690906796,0.677420590296851,0.589800309093204,0.679137502629262,0.749862656859142,0.513576508423115,0.17670485051857,0.553925781064933,0.703296256149352,0.0673554714756599,0.026416261899701,0.0505670169234554,0.197968727227108,0.285860627429888,0.016527975702715,0.265740702563179,0.648540770519208,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,weibull,base,9,projection,0.33988769503429,0.262675893930398,0.337799966875729,0.434149195956669,0.66011230496571,0.565850804043331,0.662200033124271,0.737324106069602,0.488804886216488,0.152338788711711,0.529282546774626,0.68506746203648,0.0651744826354136,0.0251992864357849,0.0484354177768963,0.194587478809216,0.285860627429888,0.016527975702715,0.265740702563179,0.648540770519208,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,weibull,base,10,projection,0.355649667790417,0.27217146252201,0.352967919637168,0.455708752497426,0.644350332209583,0.544291247502574,0.647032080362832,0.72782853747799,0.466407510590144,0.132016779041053,0.506925565779058,0.669109987501699,0.0632911009104925,0.024236014956757,0.0467148247072127,0.191611884198773,0.285860627429888,0.016527975702715,0.265740702563179,0.648540770519208,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,exponential,site_added,1,primary-supported,0.0895749661848028,0.0645061402476991,0.0884804256056496,0.120552435635629,0.910425033815197,0.879447564364371,0.911519574394351,0.935493859752301,0.822486986246665,0.660633091389225,0.839410013650924,0.922465069649452,0.217694380225445,0.082709617786378,0.184708441957662,0.472242342539871,0.415561858014301,0.0242969735494707,0.450964219114814,0.700018022762639,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,exponential,site_added,2,primary-supported,0.155830894002896,0.11956776478424,0.15531564816237,0.196990953572227,0.844169105997104,0.803009046427773,0.84468435183763,0.88043223521576,0.69658795509722,0.460838355630697,0.713703403497283,0.854145381978906,0.217694380225445,0.082709617786378,0.184708441957662,0.472242342539871,0.415561858014301,0.0242969735494707,0.450964219114814,0.700018022762639,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,exponential,site_added,3,secondary,0.20786449564244,0.161251402316304,0.207160367851325,0.255459951210889,0.79213550435756,0.744540048789111,0.792839632148675,0.838748597683696,0.600557553374455,0.333743846812658,0.614955698067333,0.794496569457283,0.217694380225445,0.082709617786378,0.184708441957662,0.472242342539871,0.415561858014301,0.0242969735494707,0.450964219114814,0.700018022762639,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,exponential,site_added,4,secondary,0.250200276483194,0.195474513507268,0.251185872974715,0.305541352480237,0.749799723516806,0.694458647519763,0.748814127025285,0.804525486492732,0.524246932495982,0.234598798564328,0.53648634134634,0.741036171355047,0.217694380225445,0.082709617786378,0.184708441957662,0.472242342539871,0.415561858014301,0.0242969735494707,0.450964219114814,0.700018022762639,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,exponential,site_added,5,secondary,0.285476316230017,0.219526040282404,0.287859622435246,0.353242190480032,0.714523683769983,0.646757809519968,0.712140377564754,0.780473959717596,0.461954480106238,0.173150336781356,0.471154793384128,0.69221747603077,0.217694380225445,0.082709617786378,0.184708441957662,0.472242342539871,0.415561858014301,0.0242969735494707,0.450964219114814,0.700018022762639,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,exponential,site_added,6,projection,0.315385009118867,0.237281235441582,0.316124190074648,0.396798573136086,0.684614990881133,0.603201426863914,0.683875809925351,0.762718764558418,0.410111858137838,0.127657594597262,0.415449953431722,0.650328165019134,0.217694380225445,0.082709617786378,0.184708441957662,0.472242342539871,0.415561858014301,0.0242969735494707,0.450964219114814,0.700018022762639,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,exponential,site_added,7,projection,0.341083757667961,0.24702739863722,0.344599393531696,0.430155108222112,0.658916242332039,0.569844891777888,0.655400606468305,0.75297260136278,0.366322947603108,0.0933514096297398,0.366960408782612,0.612417211169552,0.217694380225445,0.082709617786378,0.184708441957662,0.472242342539871,0.415561858014301,0.0242969735494707,0.450964219114814,0.700018022762639,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,exponential,site_added,8,projection,0.363401294287768,0.258168979837299,0.369131699450956,0.466146058494504,0.636598705712232,0.533853941505496,0.630868300549045,0.741831020162701,0.328897488727634,0.0686219113608313,0.324922293614252,0.576790639914055,0.217694380225445,0.082709617786378,0.184708441957662,0.472242342539871,0.415561858014301,0.0242969735494707,0.450964219114814,0.700018022762639,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,exponential,site_added,9,projection,0.382951993736673,0.265037021526391,0.386995810236347,0.496645189082986,0.617048006263327,0.503354810917015,0.613004189763653,0.734962978473609,0.29659886806558,0.0506749816245485,0.289167881321773,0.54449280627568,0.217694380225445,0.082709617786378,0.184708441957662,0.472242342539871,0.415561858014301,0.0242969735494707,0.450964219114814,0.700018022762639,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,exponential,site_added,10,projection,0.400203939690971,0.273947779192831,0.404882663831742,0.524149374326396,0.599796060309029,0.475850625673604,0.595117336168258,0.726052220807168,0.268496493277464,0.0375780001921356,0.258007086633834,0.515843751922253,0.217694380225445,0.082709617786378,0.184708441957662,0.472242342539871,0.415561858014301,0.0242969735494707,0.450964219114814,0.700018022762639,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,loglogistic,site_added,1,primary-supported,0.108641953102004,0.0764536364445035,0.107687945249478,0.14234487620563,0.891358046897996,0.85765512379437,0.892312054750522,0.923546363555496,0.857683475211723,0.765724708067409,0.865818926848202,0.91244253438345,0.107694128554527,0.068965077344779,0.101100760922476,0.190211055291556,0.205729774835283,0.0122311109007348,0.183933542327462,0.507191242433567,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
