dataset,model_id,structural_model_id,latency_family,family_code,formula_anchor,incidence_site_indicator,latency_site_indicator,latency_interaction_indicator,is_supplementary_branch,fit_status,fit_error_message,admissible_flag,admissibility_reasons,prior_degenerate_flag,posterior_degenerate_flag,ppc_gross_contradiction_flag,divergences,max_rhat,min_bulk_ess,min_tail_ess,treedepth_exceeded,waic,looic,p_waic,p_waic_high_n,p_waic_high_pct,p_loo,pareto_k_max,pareto_k_bad_n,pareto_k_bad_pct,pareto_k_very_bad_n,waic_warning_flag,loo_warning_flag,info_criteria_warning_detail,n,n_event,n_censor_main,n_remission,screening_flag,screening_detail,cohort_mean_cure_fraction_mean,cohort_mean_cure_fraction_q025,cohort_mean_cure_fraction_q50,cohort_mean_cure_fraction_q975,rds_path,fit_reused_flag,prior_tail_warning_flag_main,prior_tail_warning_detail_main,prior_tail_warning_flag_wider_latency,prior_tail_warning_detail_wider_latency,prior_tail_warning_flag_any,prior_tail_warning_detail_any,prior_tail_warning_flag,prior_tail_warning_detail
merged,MERGED-L0S1-E,MERGED-L0S1,exponential,E,site_added,FALSE,TRUE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0022317563057594,1972.6586905611537,2147.829657143097,0,370.9207878744521,370.9995040589794,6.102607320208957,0,0,6.141965412472564,0.48910282961035656,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_adjusted:equivocal,0.443792321102179,0.06271208103360658,0.47743647409660694,0.733991885830598,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L0S1-E__bayes_stage8_fit.rds,TRUE,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L0S1-LL,MERGED-L0S1,loglogistic,LL,site_added,FALSE,TRUE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.002667142467593,2528.6590167168615,2311.090986085094,0,363.00263161006296,363.02726563262513,4.630195256978141,0,0,4.6425122682592725,0.2422861062884872,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_adjusted:equivocal,0.20293012237812064,0.01657982348983844,0.18211225700891456,0.508185934265121,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L0S1-LL__bayes_stage8_fit.rds,TRUE,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L0S1-LN,MERGED-L0S1,lognormal,LN,site_added,FALSE,TRUE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.003213856642478,2582.7246258575046,2385.0740850923085,0,362.2206121607512,362.2592881940172,4.49174389112852,0,0,4.511081907761579,0.28290502230532794,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_adjusted:equivocal,0.20464699166877337,0.01829593930375896,0.17334587714351823,0.5306053489344226,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L0S1-LN__bayes_stage8_fit.rds,TRUE,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L0S1-W,MERGED-L0S1,weibull,W,site_added,FALSE,TRUE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0019016935617715,1901.8131917532976,1795.6935154921057,0,363.5281575079236,363.55639466610575,4.804938183129938,0,0,4.819056762221013,0.4019195325191085,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_adjusted:equivocal,0.23297023551481175,0.0121910657919814,0.2107623455905654,0.5802411101883959,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L0S1-W__bayes_stage8_fit.rds,TRUE,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L1S0-E,MERGED-L1S0,exponential,E,interaction,FALSE,FALSE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0026774310919195,1795.662513051688,1234.7173436170565,0,376.9841674760584,377.1475026337058,5.833665950042201,1,0.3816793893129771,5.915333528866023,0.7206054870428328,1,0.3816793893129771,0,TRUE,TRUE,"
1 (0.4%) p_waic estimates greater than 0.4. We recommend trying loo instead. | Some Pareto k diagnostic values are too high. See help('pareto-k-diagnostic') for details.
",262,50,212,13,equivocal,stage6_site_free:equivocal,0.5496542699206552,0.1871606643811898,0.5747663991601832,0.7187878956766923,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L1S0-E__bayes_stage8_fit.rds,TRUE,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L1S0-LL,MERGED-L1S0,loglogistic,LL,interaction,FALSE,FALSE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0024998067246234,1814.7666070743196,1855.8658382969545,0,367.58253100234305,367.6276003035787,4.358378187615939,0,0,4.380912838233745,0.29132183368398085,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_free:equivocal,0.22556122782712928,0.02009447102860025,0.2033179658998387,0.5500371952100443,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L1S0-LL__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L1S0-LN,MERGED-L1S0,lognormal,LN,interaction,FALSE,FALSE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.002668879499322,2044.862260853762,1993.8248807917837,0,366.678499827391,366.7159892052034,4.193498432523637,0,0,4.212243121429678,0.2885768810850527,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_free:equivocal,0.23708051043260897,0.02666694323445346,0.22045231736128143,0.5372331975838068,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L1S0-LN__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L1S0-W,MERGED-L1S0,weibull,W,interaction,FALSE,FALSE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0031054274360358,1923.053969442389,2345.03778243757,0,368.462371906673,368.5067895244247,4.578501346229765,0,0,4.600710155105488,0.3518938384317609,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_free:equivocal,0.263822460336777,0.01926012927999636,0.2289259315505716,0.6153005316688268,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L1S0-W__bayes_stage8_fit.rds,TRUE,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L1S1-E,MERGED-L1S1,exponential,E,site_interaction,FALSE,TRUE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.002060804583121,1668.4940262161324,1836.422848521584,0,371.7937921572885,371.90956436491126,6.7893658993019095,0,0,6.847252003113187,0.511461024841381,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_adjusted:equivocal,0.4022659775656012,0.03972835436378793,0.42654251546196154,0.7064179714491718,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L1S1-E__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L1S1-LL,MERGED-L1S1,loglogistic,LL,site_interaction,FALSE,TRUE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.002514739034171,2484.828267714098,2603.1611641357213,0,363.34238038374696,363.3770997227254,5.017316804063944,0,0,5.034676473553192,0.22338109029811576,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_adjusted:equivocal,0.20021450662731785,0.01397196943719943,0.1737648868294619,0.5094038979425435,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L1S1-LL__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L1S1-LN,MERGED-L1S1,lognormal,LN,site_interaction,FALSE,TRUE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0018200905963972,2512.5728848789986,1961.375239022751,0,362.67580431149753,362.7329651630032,4.904055538068744,0,0,4.93263596382166,0.32125431100871665,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_adjusted:equivocal,0.1999267372022096,0.01964232834285614,0.16812007688002503,0.5936961507240335,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L1S1-LN__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
merged,MERGED-L1S1-W,MERGED-L1S1,weibull,W,site_interaction,FALSE,TRUE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.002890227460541,2375.5239778151154,2351.686959655642,0,363.9575234470982,363.9980702454025,5.299444716605015,0,0,5.319718115756951,0.2782370544735001,0,0,0,FALSE,FALSE,NA,262,50,212,13,equivocal,stage6_site_adjusted:equivocal,0.22289936648194125,0.01165123872275537,0.19067137533089415,0.5672582571729701,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/MERGED-L1S1-W__bayes_stage8_fit.rds,TRUE,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
PNU,PNU-L0-E,PNU-L0,exponential,E,base,FALSE,FALSE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.002221968607403,2664.8484619175906,2254.8082095650857,0,64.11229804219954,64.47323337435185,3.6359363785573326,2,3.703703703703704,3.816404044633463,0.7501906585606095,1,1.851851851851852,0,TRUE,TRUE,"
2 (3.7%) p_waic estimates greater than 0.4. We recommend trying loo instead. | Some Pareto k diagnostic values are too high. See help('pareto-k-diagnostic') for details.
",54,12,42,13,unsupportive,stage6_single_cohort:unsupportive,0.48899933981955007,0.09685426432933612,0.5172003200586166,0.774917991530721,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/PNU-L0-E__bayes_stage8_fit.rds,TRUE,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
PNU,PNU-L0-LL,PNU-L0,loglogistic,LL,base,FALSE,FALSE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0028697314210668,2115.6182148958837,2064.6784635743006,0,63.85420608289333,64.00151683822632,3.3564725340859227,1,1.851851851851852,3.43012791175241,0.49043401554197746,0,0,0,TRUE,FALSE,"
1 (1.9%) p_waic estimates greater than 0.4. We recommend trying loo instead.",54,12,42,13,unsupportive,stage6_single_cohort:unsupportive,0.41582585712304576,0.04754026031598668,0.4410474368142336,0.7640268563549638,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/PNU-L0-LL__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
PNU,PNU-L0-LN,PNU-L0,lognormal,LN,base,FALSE,FALSE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0024540099809482,1758.1460570407269,1838.946036845039,0,63.432156668537786,63.61117638979921,3.2597309816991964,1,1.851851851851852,3.349240842329915,0.4722372768108924,0,0,0,TRUE,FALSE,"
1 (1.9%) p_waic estimates greater than 0.4. We recommend trying loo instead.",54,12,42,13,unsupportive,stage6_single_cohort:unsupportive,0.4365734622444354,0.05883244747782909,0.44414042154168487,0.7784742715200142,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/PNU-L0-LN__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
PNU,PNU-L0-W,PNU-L0,weibull,W,base,FALSE,FALSE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.002790257806588,2381.43399952186,2509.345698631981,0,63.3720967153193,63.52637446209156,3.080610850469827,0,0,3.157749723855937,0.6687096238290466,0,0,0,FALSE,FALSE,NA,54,12,42,13,unsupportive,stage6_single_cohort:unsupportive,0.42166381535279734,0.05356957330856871,0.4291987957753442,0.7663415763601378,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/PNU-L0-W__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
PNU,PNU-L1-E,PNU-L1,exponential,E,interaction,FALSE,FALSE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0018404672033785,2516.916333147749,2381.023511588582,0,64.30081677205266,64.71898569542248,4.016990639933887,3,5.555555555555555,4.226075101618798,0.7687386263483049,1,1.851851851851852,0,TRUE,TRUE,"
3 (5.6%) p_waic estimates greater than 0.4. We recommend trying loo instead. | Some Pareto k diagnostic values are too high. See help('pareto-k-diagnostic') for details.
",54,12,42,13,unsupportive,stage6_single_cohort:unsupportive,0.4541266775572148,0.04907466229214111,0.4711659654338224,0.7728547809159814,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/PNU-L1-E__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
PNU,PNU-L1-LL,PNU-L1,loglogistic,LL,interaction,FALSE,FALSE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0020164611056377,2365.276940063839,2230.333479835717,0,63.65677551535734,63.811591700862664,3.3996314878734615,1,1.851851851851852,3.4770395806261343,0.6368893667389582,0,0,0,TRUE,FALSE,"
1 (1.9%) p_waic estimates greater than 0.4. We recommend trying loo instead.",54,12,42,13,unsupportive,stage6_single_cohort:unsupportive,0.4183123921036576,0.03667521017172824,0.4251863899742663,0.7734757113781554,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/PNU-L1-LL__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
PNU,PNU-L1-LN,PNU-L1,lognormal,LN,interaction,FALSE,FALSE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0042443846904177,2502.9625069069657,2159.761579819861,0,63.38412338413272,63.610410740245726,3.3801521890845754,1,1.851851851851852,3.4932958671410788,0.6077615769993151,0,0,0,TRUE,FALSE,"
1 (1.9%) p_waic estimates greater than 0.4. We recommend trying loo instead.",54,12,42,13,unsupportive,stage6_single_cohort:unsupportive,0.42698559884761633,0.0637084371488217,0.4314551001759051,0.7592440778271846,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/PNU-L1-LN__bayes_stage8_fit.rds,TRUE,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
PNU,PNU-L1-W,PNU-L1,weibull,W,interaction,FALSE,FALSE,TRUE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.002574285522119,2096.9678273824643,2313.017641180481,0,63.46395554396115,63.74610507454835,3.3139341255875463,1,1.851851851851852,3.4550088908811345,0.9284650892328176,1,1.851851851851852,0,TRUE,TRUE,"
1 (1.9%) p_waic estimates greater than 0.4. We recommend trying loo instead. | Some Pareto k diagnostic values are too high. See help('pareto-k-diagnostic') for details.
",54,12,42,13,unsupportive,stage6_single_cohort:unsupportive,0.38987310759288746,0.03477807301229019,0.39478810103426937,0.7305478273053279,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/PNU-L1-W__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
SNU,SNU-L0-E,SNU-L0,exponential,E,base,FALSE,FALSE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.004592200101395,1749.8496682957446,2492.623346589063,0,310.90383994817205,310.9678579042781,5.193918540542541,0,0,5.225927518595602,0.34015375354070215,0,0,0,FALSE,FALSE,NA,208,38,170,0,equivocal,stage6_single_cohort:equivocal,0.40109888686044737,0.01584221796509207,0.4388197056494766,0.748412236494947,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/SNU-L0-E__bayes_stage8_fit.rds,TRUE,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time q975 exceeds 200 years.; Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
SNU,SNU-L0-LL,SNU-L0,loglogistic,LL,base,FALSE,FALSE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0023532430383286,2246.4250623260177,2222.7338276273017,0,304.5061113770364,304.53863950318896,4.026855590554842,0,0,4.0431196536313685,0.3638697047942377,0,0,0,FALSE,FALSE,NA,208,38,170,0,equivocal,stage6_single_cohort:equivocal,0.22620966532259623,0.00950244764366865,0.19816024644736813,0.589372611210312,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/SNU-L0-LL__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
SNU,SNU-L0-LN,SNU-L0,lognormal,LN,base,FALSE,FALSE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.0035629141917417,1646.6852004431353,2138.5624101442936,0,304.12885652998807,304.18585845905943,3.903286237301922,0,0,3.931787201837614,0.4254791384108772,0,0,0,FALSE,FALSE,NA,208,38,170,0,equivocal,stage6_single_cohort:equivocal,0.22457859560882412,0.01491717594068671,0.1966403935957939,0.5622366157486329,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/SNU-L0-LN__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
SNU,SNU-L0-W,SNU-L0,weibull,W,base,FALSE,FALSE,FALSE,FALSE,ok,NA,TRUE,NA,FALSE,FALSE,FALSE,0,1.001046190723311,2050.07164024159,1858.6281196654809,0,304.80165833716177,304.81930666672787,4.008659405081618,0,0,4.017483569864671,0.2847604989768279,0,0,0,FALSE,FALSE,NA,208,38,170,0,equivocal,stage6_single_cohort:equivocal,0.23767299896857197,0.00892861967319048,0.19813375162806984,0.6284120723067562,/Volumes/ObsidianVault/Obsidian/☔️Papers_Writing(논문 쓰기)/📙Currently working/⬛조현병 베이지안 생존분석/🟧1.데이터 분석 New/🟦Stage8_베이지안 방법/attachments/SNU-L0-W__bayes_stage8_fit.rds,TRUE,FALSE,NA,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).,TRUE,Prior-predictive cohort median susceptible time is very long (mean > 100 years and q975 > 200 years).
