dataset,model_id,latency_family,formula_anchor,horizon_year,horizon_support_label,threshold,pos_rate_mean,pos_rate_q025,pos_rate_q50,pos_rate_q975,FPR_mean,FPR_q025,FPR_q50,FPR_q975,false_positive_burden_mean,false_positive_burden_q025,false_positive_burden_q50,false_positive_burden_q975,FP100_mean,FP100_q025,FP100_q50,FP100_q975,PPV_mean,PPV_q025,PPV_q50,PPV_q975,FDP_mean,FDP_q025,FDP_q50,FDP_q975,TPR_mean,TPR_q025,TPR_q50,TPR_q975,NB_mean,NB_q025,NB_q50,NB_q975,observed_km_risk,support_priority,denom_case,denom_control,classification_estimable_flag,classification_reporting_status,classification_reporting_note,admissible_flag,admissibility_reasons,screening_flag,screening_detail,fit_reused_flag
merged,MERGED-Isite-L0S0-E,exponential,base,1,primary-supported,0.05,0.807236438523739,0.518838679155853,0.78323674821894,1,0.802526178010472,0.502617801047121,0.774869109947646,1,0.729078853127202,0.456618139058349,0.703952964381622,0.908479839168174,72.9078853127202,45.6618139058349,70.3952964381622,90.8479839168174,0.0982413723894278,0.089901925860314,0.0978682590947121,0.117763521781907,0.901758627610572,0.882236478218093,0.902131740905288,0.910098074139686,0.853993094922061,0.67985610527758,0.824350596906994,1,0.0397850141793162,0.0334997803599404,0.0385525134702552,0.0452137242790217,0.0915201608318277,1,23.977841061031203,238.0126381755099,TRUE,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,1,primary-supported,0.1,0.296333924121118,0.0304543290640368,0.278781675699512,0.556890190744049,0.28214659685864,0.0209424083769634,0.261780104712043,0.544502617801048,0.256324494935984,0.0190257557940979,0.237821947426224,0.494669650646545,25.6324494935984,1.90257557940979,23.7821947426224,49.4669650646545,0.146589369381953,0.0985217857868369,0.137580413062199,0.247157629256632,0.853410630618047,0.752842370743368,0.862419586937801,0.901478214213163,0.437165197498434,0.0486960242735955,0.45723188480464,0.67985610527758,0.0115289297478028,-5.28730989865749e-4,0.0115179175301249,0.0210185961752161,0.0915201608318277,1,23.977841061031203,238.0126381755099,TRUE,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,1,primary-supported,0.15,0.0827840510479823,0,0.0629495915285552,0.241785035522969,0.0739397905759165,0,0.0523560209424086,0.220157068062828,0.067172809050537,0,0.0475643894852448,0.200008257785454,6.7172809050537,0,4.75643894852448,20.0008257785454,0.194124377730302,0,0.185596997380733,0.365832934040529,0.805875622269698,0.63416706595947,0.814403002619267,1,0.170577082203032,0,0.17138270820204,0.408063083596349,0.00375721687088002,-0.00755858118999065,0.00244190772140112,0.016361709561485,0.0915201608318277,1,23.977841061031203,238.0126381755099,TRUE,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,1,primary-supported,0.2,0.023720593946149,0,0.00475643894852448,0.113223899431627,0.0202486910994765,0,0.00523560209424086,0.104712041884817,0.0183955276334184,0,0.00475643894852448,0.0951287789704896,1.83955276334184,0,0.475643894852448,9.51287789704896,0.179137481073792,0,0.192384137908452,0.483731276665129,0.820862518926208,0.516268723334872,0.807615862091548,1,0.0581846258172083,0,0,0.310996248437487,7.26184404376016e-4,-0.00662597591288708,0,0.00943965335765484,0.0915201608318277,1,23.977841061031203,238.0126381755099,TRUE,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,2,primary-supported,0.05,0.995483407988486,0.916472715609529,1,1,0.995074074074075,0.910925925925928,1,1,0.842402639755819,0.771165106814844,0.846572794633085,0.846572794633088,84.2402639755819,77.1165106814844,84.6572794633085,84.6572794633088,0.153838848736323,0.153427205366914,0.153427205366915,0.159194093656865,0.846161151263677,0.840805906343135,0.846572794633085,0.846572794633086,0.997742009747101,0.94707850832053,1,1,0.108743787192887,0.105167374830742,0.108870742491489,0.108870742491489,0.153427205366915,1,40.19589452894287,221.77327066342076,TRUE,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,2,primary-supported,0.1,0.706739151777443,0.45308164516935,0.670037606106327,1,0.683962962962964,0.407222222222223,0.644444444444446,1,0.579024436981082,0.344743254703363,0.5455691343191,0.846572794633088,57.9024436981082,34.4743254703363,54.55691343191,84.6572794633088,0.187304147500533,0.153427205366914,0.182784276567171,0.234278620925262,0.812695852499467,0.765721379074738,0.817215723432829,0.846572794633086,0.832412442701647,0.677816960680851,0.821317831884304,1,0.0633786662429073,0.0482597679241919,0.063823391967197,0.0708066588525738,0.153427205366915,1,40.19589452894287,221.77327066342076,TRUE,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,2,primary-supported,0.15,0.393153883168765,0.133081872363887,0.412442466494497,0.667595004202025,0.354462962962964,0.0959259259259262,0.377777777777779,0.644444444444446,0.30007870114948,0.0812082791888776,0.319816389083611,0.5455691343191,30.007870114948,8.12082791888776,31.9816389083611,54.55691343191,0.25677042973513,0.182784276567171,0.229021057323965,0.40001826977383,0.74322957026487,0.599981730226169,0.770978942676035,0.817215723432829,0.606640665823895,0.288513884062292,0.65299414571762,0.795333979988132,0.040120117110553,0.0144545240069548,0.0409197893588495,0.0551958710542034,0.153427205366915,1,40.19589452894287,221.77327066342076,TRUE,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,2,primary-supported,0.2,0.165340444470145,0,0.155043541336686,0.453357422213918,0.129796296296297,0,0.125925925925926,0.407962962962963,0.10988201328858,0,0.10660546302787,0.34537034566235,10.988201328858,0,10.660546302787,34.537034566235,0.436842799527827,0.186854087375209,0.359254968413258,1,0.563157200472173,0,0.640745031586742,0.813145912624792,0.361464129187118,0,0.374079212135993,0.653681064006464,0.02798792785942,-0.00525377334874505,0.0283122565039088,0.0550695747137182,0.153427205366915,1,40.19589452894287,221.77327066342076,TRUE,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,3,secondary,0.05,0.999458107997766,1,1,1,0.999380341880343,1,1,1,0.800707628599508,0.801204101226336,0.801204101226336,0.801204101226338,80.0707628599508,80.1204101226336,80.1204101226336,80.1204101226338,0.198867359280863,0.198795898773664,0.198795898773664,0.198795898773664,0.801132640719137,0.801204101226336,0.801204101226336,0.801204101226336,0.999771527603503,1,1,1,0.156607972629862,0.156627261867015,0.156627261867015,0.156627261867015,0.198795898773664,2,52.08094869832661,209.88821649403735,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,3,secondary,0.1,0.916460020503259,0.594145446203124,1,1,0.91138888888889,0.572222222222223,1,1,0.730208515589892,0.458466791257293,0.801204101226336,0.801204101226338,73.0208515589892,45.8466791257293,80.1204101226336,80.1204101226338,0.204709324336566,0.198795898773664,0.198795898773664,0.239914536513759,0.795290675663434,0.760085463486241,0.801204101226336,0.801204101226336,0.936898125476021,0.678772099043512,1,1,0.105117225403379,0.0779934089005729,0.109773220859627,0.11291069856085,0.198795898773664,2,52.08094869832661,209.88821649403735,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,3,secondary,0.15,0.606931477090082,0.387040535622157,0.545453634969873,1,0.584017094017095,0.350213675213676,0.521367521367523,1,0.467916890912783,0.280592632886745,0.417721796365868,0.801204101226337,46.7916890912783,28.0592632886745,41.7721796365868,80.1204101226337,0.234837718124605,0.195351290784035,0.237589648257967,0.270007467041026,0.765162281875395,0.729992532958974,0.762410351742033,0.804648709215965,0.699282968284833,0.514059292171148,0.635539725876621,1,0.0564410171926902,0.0346646495100475,0.0574094088268135,0.0703910685868248,0.198795898773664,2,52.08094869832661,209.88821649403735,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,3,secondary,0.2,0.395156198444684,0.131677904277009,0.443308618970017,0.626918234285172,0.361047008547009,0.0854700854700856,0.410256410256411,0.615811965811967,0.289272343983364,0.068478983010798,0.328699118451831,0.4933910725928,28.9272343983364,6.8478983010798,32.8699118451831,49.33910725928,0.288936335521702,0.20658660092697,0.258220967696359,0.477735545648065,0.711063664478298,0.522264454351935,0.741779032303641,0.79341339907303,0.532625950105101,0.276006419777634,0.585232733919639,0.660665533175533,0.0335657684654794,0.00355358762327162,0.032441402225727,0.056739906750519,0.198795898773664,2,52.08094869832661,209.88821649403735,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,4,secondary,0.05,0.999980318406579,0.999999999999999,1,1,0.999975,0.999999999999999,1,1,0.787244055234288,0.787263736827708,0.787263736827709,0.787263736827709,78.7244055234288,78.7263736827708,78.7263736827709,78.7263736827709,0.212740483385134,0.212736263172291,0.212736263172291,0.212736263172291,0.787259516614866,0.787263736827709,0.787263736827709,0.787263736827709,1,1,1,1,0.171302365528381,0.171301329655043,0.171301329655043,0.171301329655043,0.212736263172291,2,55.732711822522575,206.22098857346012,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,4,secondary,0.1,0.984452054007683,0.852753885714609,1,1,0.9829,0.839249999999999,1,1,0.773801526927955,0.660711091132654,0.787263736827709,0.787263736827709,77.3801526927955,66.0711091132654,78.7263736827709,78.7263736827709,0.214189585393388,0.212736263172291,0.212736263172291,0.228008152794713,0.785810414606612,0.771991847205287,0.787263736827709,0.787263736827709,0.990195672042645,0.902727121921961,1,1,0.124672579643288,0.118564845811369,0.125262514635879,0.126764830829585,0.212736263172291,2,55.732711822522575,206.22098857346012,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,4,secondary,0.15,0.775394376448232,0.483599505636683,0.85334433351723,1,0.762925,0.459999999999999,0.839999999999999,1,0.60062318641928,0.362141318940746,0.661301538935275,0.787263736827709,60.062318641928,36.2141318940746,66.1301538935275,78.7263736827709,0.229242577174669,0.208871343451984,0.22554619394592,0.258643673137441,0.770757422825331,0.741356326862559,0.77445380605408,0.791128656548016,0.821539249692509,0.570933158666846,0.902727121921961,1,0.0687788630137848,0.0560157405510062,0.0738073684379891,0.0823590396608067,0.212736263172291,2,55.732711822522575,206.22098857346012,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,4,secondary,0.2,0.524920447565329,0.25626801164046,0.488484829519616,0.918513077592799,0.5017,0.22975,0.46,0.902249999999998,0.394970216766461,0.180873843536166,0.362141318940746,0.710308706552799,39.4970216766461,18.0873843536166,36.2141318940746,71.0308706552799,0.252764769807722,0.208871343451984,0.251154488952654,0.312900883845815,0.747235230192278,0.687099116154184,0.748845511047346,0.791128656548016,0.61085133705495,0.411492234701779,0.593897385875144,0.954648166584345,0.0312076766072523,0.0109731296600568,0.0309228569607509,0.0485957853655409,0.212736263172291,2,55.732711822522575,206.22098857346012,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,5,secondary,0.05,1,1,1,1,1,1,1,1,0.76086633342323,0.76086633342323,0.76086633342323,0.76086633342323,76.086633342323,76.086633342323,76.086633342323,76.086633342323,0.23913366657677,0.23913366657677,0.23913366657677,0.23913366657677,0.76086633342323,0.76086633342323,0.76086633342323,0.76086633342323,1,1,1,1,0.199088070080811,0.19908807008081,0.199088070080811,0.199088070080811,0.23913366657677,2,62.64709997144594,198.76406041546034,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,5,secondary,0.1,0.996286431370626,0.948076590427289,1,1,0.9962890625,0.9375,1,1,0.758042806014042,0.713312187584278,0.76086633342323,0.76086633342323,75.8042806014042,71.3312187584278,76.086633342323,76.086633342323,0.239139691107031,0.23913366657677,0.23913366657677,0.23913366657677,0.760860308892969,0.76086633342323,0.76086633342323,0.76086633342323,0.996278059744044,0.979232193368314,1,1,0.154016646910579,0.151705572165983,0.154592962863078,0.154592962863078,0.23913366657677,2,62.64709997144594,198.76406041546034,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,5,secondary,0.15,0.890400775596577,0.515342045349598,1,1,0.886796875,0.5,1,1,0.674733886772428,0.380433166711615,0.76086633342323,0.76086633342323,67.4733886772428,38.0433166711615,76.086633342323,76.086633342323,0.24343849393908,0.230449635456593,0.23913366657677,0.261785118942631,0.75656150606092,0.738214881057369,0.76086633342323,0.769550364543407,0.901867528363731,0.564156777124785,1,1,0.0965962029231314,0.067773613924169,0.104863137149141,0.111157068216061,0.23913366657677,2,62.64709997144594,198.76406041546034,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,5,secondary,0.2,0.653534755842151,0.444817007011076,0.57971975525419694,1,0.6437109375,0.421875,0.578125,1,0.489777980800055,0.320990484412925,0.439875849010305,0.76086633342323,48.9777980800055,32.0990484412925,43.9875849010305,76.086633342323,0.252895874386247,0.231191422878479,0.254719898599179,0.273832629201584,0.747104125613753,0.726167370798416,0.745280101400821,0.768808577121521,0.684791804459389,0.480426969359496,0.611425721794238,1,0.0413122798420826,0.0266434745378123,0.0398005869600797,0.0578440663988384,0.23913366657677,2,62.64709997144594,198.76406041546034,TRUE,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,6,projection,0.05,1,1,1,1,1,1,1,1,0.725773965843962,0.725773965843961,0.725773965843961,0.725773965843962,72.5773965843962,72.5773965843962,72.5773965843962,72.5773965843962,0.274226034156038,0.274226034156038,0.274226034156039,0.274226034156039,0.725773965843961,0.725773965843961,0.725773965843961,0.725773965843962,1,1,1,1,0.236027404374777,0.236027404374777,0.236027404374777,0.236027404374777,0.274226034156039,3,71.81441512687597,189.59674526003027,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,6,projection,0.1,0.997322154065878,1,1,1,0.997333333333334,1,1,1,0.723838568601711,0.725773965843961,0.725773965843961,0.725773965843962,72.3838568601711,72.5773965843962,72.5773965843962,72.5773965843962,0.274234786785096,0.274226034156038,0.274226034156039,0.274226034156039,0.725765213214904,0.725773965843961,0.725773965843961,0.725773965843962,0.997292566717246,1,1,1,0.193057077841754,0.193584482395598,0.193584482395598,0.193584482395598,0.274226034156039,3,71.81441512687597,189.59674526003027,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,6,projection,0.15,0.934357901575023,0.487972798140509,1,1,0.931916666666667,0.466666666666667,1,1,0.676360855002752,0.338694517393849,0.725773965843961,0.725773965843962,67.6360855002752,33.8694517393849,72.5773965843962,72.5773965843962,0.27701086835365,0.264469637665387,0.274226034156039,0.305915168459198,0.72298913164635,0.694084831540802,0.725773965843961,0.735530362334613,0.940818939260403,0.544362176283082,1,1,0.138639248630609,0.0895086600300983,0.146148275477692,0.150417534100304,0.274226034156039,3,71.81441512687597,189.59674526003027,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,6,projection,0.2,0.725717850466739,0.483085609917482,0.716543454045392,1,0.7155,0.466666666666667,0.7,1,0.519291272561355,0.338694517393849,0.508041776090773,0.725773965843962,51.9291272561355,33.8694517393849,50.8041776090773,72.5773965843962,0.287842225311831,0.261198832188741,0.286113534736186,0.305915168459198,0.712157774688169,0.694084831540802,0.713886465263814,0.738801167811259,0.752760687148779,0.526540424828783,0.760327802560052,1,0.0766037597650454,0.055395112862636,0.0758959601613204,0.1028039970146,0.274226034156039,3,71.81441512687597,189.59674526003027,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,7,projection,0.05,1,1,1,1,1,1,1,1,0.725773965843961,0.725773965843961,0.725773965843961,0.725773965843961,72.5773965843962,72.5773965843962,72.5773965843962,72.5773965843962,0.274226034156039,0.274226034156038,0.274226034156039,0.274226034156039,0.725773965843961,0.725773965843961,0.725773965843961,0.725773965843961,1,1,1,1,0.236027404374777,0.236027404374777,0.236027404374777,0.236027404374777,0.274226034156039,3,71.81441512687597,189.59674526003027,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,7,projection,0.1,0.998864016432122,1,1,1,0.998863636363636,1,1,1,0.724949222700957,0.725773965843961,0.725773965843961,0.725773965843961,72.4949222700957,72.5773965843962,72.5773965843962,72.5773965843962,0.274231312202894,0.274226034156038,0.274226034156039,0.274226034156039,0.725768687797106,0.725773965843961,0.725773965843961,0.725773965843961,0.998865022331553,1,1,1,0.193364880097725,0.193584482395598,0.193584482395598,0.193584482395598,0.274226034156039,3,71.81441512687597,189.59674526003027,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,7,projection,0.15,0.96058748627247,0.635472347460881,1,1,0.959886363636364,0.636363636363636,1,1,0.696660532895903,0.461856160082521,0.725773965843961,0.725773965843961,69.6660532895903,46.1856160082521,72.5773965843962,72.5773965843962,0.274830724893395,0.270974976678945,0.274226034156039,0.283581303580531,0.725169275106605,0.716418696419469,0.725773965843961,0.729025023321055,0.96244309621744,0.633113438381894,1,1,0.140986859336114,0.0921121591285037,0.146148275477692,0.149183208276703,0.274226034156039,3,71.81441512687597,189.59674526003027,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,7,projection,0.2,0.804597158687699,0.540267801165794,0.775827974191141,1,0.804090909090909,0.545454545454545,0.772727272727273,1,0.583588247989985,0.395876708642161,0.560825337243061,0.725773965843961,58.3588247989985,39.5876708642161,56.0825337243061,72.5773965843962,0.274667194906543,0.259799075295195,0.274226034156039,0.293052707266611,0.725332805093457,0.706947292733389,0.725773965843961,0.740200924704805,0.805937012428062,0.526540424828783,0.78403437372303,1,0.0751118487002171,0.0454219153630928,0.0747963026373145,0.100951809173445,0.274226034156039,3,71.81441512687597,189.59674526003027,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,8,projection,0.05,1,1,1,1,1,1,1,1,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,64.9376706281439,64.9376706281439,64.9376706281439,64.9376706281439,0.350623293718561,0.350623293718561,0.350623293718561,0.350623293718561,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,1,1,1,1,0.316445572335327,0.316445572335327,0.316445572335327,0.316445572335327,0.350623293718561,3,91.77196725951072,169.63919312739554,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,8,projection,0.1,0.998798175832413,1,1,1,0.998541666666667,1,1,1,0.648429698584779,0.649376706281439,0.649376706281439,0.649376706281439,64.8429698584779,64.9376706281439,64.9376706281439,64.9376706281439,0.35086379575715,0.350623293718561,0.350623293718561,0.350623293718561,0.64913620424285,0.649376706281439,0.649376706281439,0.649376706281439,0.999273247170136,1,1,1,0.278320732960437,0.278470326353956,0.278470326353956,0.278470326353957,0.350623293718561,3,91.77196725951072,169.63919312739554,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,8,projection,0.15,0.95844024271504,0.670048856487515,1,1,0.950416666666667,0.583333333333333,1,1,0.617178444594984,0.378803078664173,0.649376706281439,0.649376706281439,61.7178444594985,37.8803078664173,64.9376706281439,64.9376706281439,0.358336441797359,0.350623293718561,0.350623293718561,0.434766617714805,0.641663558202641,0.565233382285195,0.649376706281439,0.649376706281439,0.973300417381798,0.816823279495615,1,1,0.232347954956235,0.216296973086271,0.236027404374777,0.236027404374777,0.350623293718561,3,91.77196725951072,169.63919312739554,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,8,projection,0.2,0.805104128353085,0.474046973426104,0.917785587777824,1,0.792291666666667,0.5,0.916666666666667,1,0.514495752914232,0.32468835314072,0.595261980757986,0.649376706281439,51.4495752914232,32.468835314072,59.5261980757986,64.9376706281439,0.362126295859037,0.259510078758965,0.350623293718561,0.449762425823356,0.637873704140963,0.550237574176644,0.649376706281439,0.740489921241035,0.828833624705262,0.425980312663631,0.919857901051839,1,0.161984437210295,0.0597983955300765,0.188279117148201,0.201807798529064,0.350623293718561,3,91.77196725951072,169.63919312739554,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,9,projection,0.05,1,1,1,1,1,1,1,1,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,64.9376706281439,64.9376706281439,64.9376706281439,64.9376706281439,0.350623293718561,0.350623293718561,0.350623293718561,0.350623293718561,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,1,1,1,1,0.316445572335327,0.316445572335327,0.316445572335327,0.316445572335327,0.350623293718561,3,91.77196725951072,169.6391931273955,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,9,projection,0.1,0.999796924379861,1,1,1,1,1,1,1,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,64.9376706281439,64.9376706281439,64.9376706281439,64.9376706281439,0.350484560316955,0.350623293718561,0.350623293718561,0.350623293718561,0.649515439683045,0.649376706281439,0.649376706281439,0.649376706281439,0.999420815377137,1,1,1,0.278267250733817,0.278470326353956,0.278470326353956,0.278470326353957,0.350623293718561,3,91.77196725951072,169.6391931273955,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,9,projection,0.15,0.992928778628762,0.940744729565812,1,1,1,1,1,1,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,64.9376706281439,64.9376706281439,64.9376706281439,64.9376706281439,0.345647046151469,0.309720601271771,0.350623293718561,0.350623293718561,0.654352953848531,0.649376706281439,0.649376706281439,0.690279398728229,0.979832425574912,0.83100018881874,1,1,0.228956183003539,0.176772133940589,0.236027404374777,0.236027404374777,0.350623293718561,3,91.77196725951072,169.6391931273955,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,9,projection,0.2,0.953535199215242,0.798735326566824,1,1,1,1,1,1,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,64.9376706281439,64.9376706281439,64.9376706281439,64.9376706281439,0.315132606231788,0.186993883101888,0.350623293718561,0.350623293718561,0.684867393768212,0.649376706281439,0.649376706281439,0.813006116898112,0.867479424164971,0.425980312663631,1,1,0.141814316363443,-0.0129855562849752,0.188279117148201,0.188279117148201,0.350623293718561,3,91.77196725951072,169.6391931273955,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,10,projection,0.05,1,1,1,1,1,1,1,1,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,64.9376706281439,64.9376706281439,64.9376706281439,64.9376706281439,0.350623293718561,0.350623293718561,0.350623293718561,0.350623293718561,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,1,1,1,1,0.316445572335327,0.316445572335327,0.316445572335327,0.316445572335327,0.350623293718561,3,91.77196725951072,169.63919312739552,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,10,projection,0.1,0.999861450183577,1,1,1,1,1,1,1,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,64.9376706281439,64.9376706281439,64.9376706281439,64.9376706281439,0.35052804396052,0.350623293718561,0.350623293718561,0.350623293718561,0.64947195603948,0.649376706281439,0.649376706281439,0.649376706281439,0.999604847085448,1,1,1,0.278331776537534,0.278470326353956,0.278470326353956,0.278470326353957,0.350623293718561,3,91.77196725951072,169.63919312739552,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,exponential,base,10,projection,0.15,0.9942814416817,0.940744729565812,1,1,1,1,1,1,0.649376706281439,0.649376706281439,0.649376706281439,0.649376706281439,64.9376706281439,64.9376706281439,64.9376706281439,64.9376706281439,0.34659832621799,0.309720601271771,0.350623293718561,0.350623293718561,0.65340167378201,0.649376706281439,0.649376706281439,0.690279398728229,0.983690306888482,0.83100018881874,1,1,0.230308846056478,0.176772133940589,0.236027404374777,0.236027404374777,0.350623293718561,3,91.77196725951072,169.63919312739552,TRUE,reported_with_projection_caution,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
